filename,filepath,mask_filename,mask_filepath,extra_masks,class,is_negative,split
normal (126).png,dataset/normal/normal (126).png,normal (126)_mask.png,dataset/normal/normal (126)_mask.png,[],normal,True,train
normal (127).png,dataset/normal/normal (127).png,normal (127)_mask.png,dataset/normal/normal (127)_mask.png,[],normal,True,train
normal (128).png,dataset/normal/normal (128).png,normal (128)_mask.png,dataset/normal/normal (128)_mask.png,[],normal,True,val
normal (129).png,dataset/normal/normal (129).png,normal (129)_mask.png,dataset/normal/normal (129)_mask.png,[],normal,True,train
normal (13).png,dataset/normal/normal (13).png,normal (13)_mask.png,dataset/normal/normal (13)_mask.png,[],normal,True,val
normal (130).png,dataset/normal/normal (130).png,normal (130)_mask.png,dataset/normal/normal (130)_mask.png,[],normal,True,train
normal (131).png,dataset/normal/normal (131).png,normal (131)_mask.png,dataset/normal/normal (131)_mask.png,[],normal,True,test
normal (132).png,dataset/normal/normal (132).png,normal (132)_mask.png,dataset/normal/normal (132)_mask.png,[],normal,True,train
normal (133).png,dataset/normal/normal (133).png,normal (133)_mask.png,dataset/normal/normal (133)_mask.png,[],normal,True,train
normal (14).png,dataset/normal/normal (14).png,normal (14)_mask.png,dataset/normal/normal (14)_mask.png,[],normal,True,train
normal (15).png,dataset/normal/normal (15).png,normal (15)_mask.png,dataset/normal/normal (15)_mask.png,[],normal,True,train
normal (16).png,dataset/normal/normal (16).png,normal (16)_mask.png,dataset/normal/normal (16)_mask.png,[],normal,True,train
normal (17).png,dataset/normal/normal (17).png,normal (17)_mask.png,dataset/normal/normal (17)_mask.png,[],normal,True,train
normal (18).png,dataset/normal/normal (18).png,normal (18)_mask.png,dataset/normal/normal (18)_mask.png,[],normal,True,train
normal (19).png,dataset/normal/normal (19).png,normal (19)_mask.png,dataset/normal/normal (19)_mask.png,[],normal,True,train
normal (2).png,dataset/normal/normal (2).png,normal (2)_mask.png,dataset/normal/normal (2)_mask.png,[],normal,True,train
normal (20).png,dataset/normal/normal (20).png,normal (20)_mask.png,dataset/normal/normal (20)_mask.png,[],normal,True,test
normal (21).png,dataset/normal/normal (21).png,normal (21)_mask.png,dataset/normal/normal (21)_mask.png,[],normal,True,train
normal (22).png,dataset/normal/normal (22).png,normal (22)_mask.png,dataset/normal/normal (22)_mask.png,[],normal,True,test
normal (23).png,dataset/normal/normal (23).png,normal (23)_mask.png,dataset/normal/normal (23)_mask.png,[],normal,True,test
normal (24).png,dataset/normal/normal (24).png,normal (24)_mask.png,dataset/normal/normal (24)_mask.png,[],normal,True,train
normal (25).png,dataset/normal/normal (25).png,normal (25)_mask.png,dataset/normal/normal (25)_mask.png,[],normal,True,train
normal (26).png,dataset/normal/normal (26).png,normal (26)_mask.png,dataset/normal/normal (26)_mask.png,[],normal,True,train
normal (27).png,dataset/normal/normal (27).png,normal (27)_mask.png,dataset/normal/normal (27)_mask.png,[],normal,True,train
normal (28).png,dataset/normal/normal (28).png,normal (28)_mask.png,dataset/normal/normal (28)_mask.png,[],normal,True,train
normal (29).png,dataset/normal/normal (29).png,normal (29)_mask.png,dataset/normal/normal (29)_mask.png,[],normal,True,train
normal (3).png,dataset/normal/normal (3).png,normal (3)_mask.png,dataset/normal/normal (3)_mask.png,[],normal,True,train
normal (30).png,dataset/normal/normal (30).png,normal (30)_mask.png,dataset/normal/normal (30)_mask.png,[],normal,True,val
normal (31).png,dataset/normal/normal (31).png,normal (31)_mask.png,dataset/normal/normal (31)_mask.png,[],normal,True,train
normal (32).png,dataset/normal/normal (32).png,normal (32)_mask.png,dataset/normal/normal (32)_mask.png,[],normal,True,test
normal (33).png,dataset/normal/normal (33).png,normal (33)_mask.png,dataset/normal/normal (33)_mask.png,[],normal,True,test
normal (34).png,dataset/normal/normal (34).png,normal (34)_mask.png,dataset/normal/normal (34)_mask.png,[],normal,True,test
normal (35).png,dataset/normal/normal (35).png,normal (35)_mask.png,dataset/normal/normal (35)_mask.png,[],normal,True,test
normal (36).png,dataset/normal/normal (36).png,normal (36)_mask.png,dataset/normal/normal (36)_mask.png,[],normal,True,train
normal (37).png,dataset/normal/normal (37).png,normal (37)_mask.png,dataset/normal/normal (37)_mask.png,[],normal,True,train
normal (38).png,dataset/normal/normal (38).png,normal (38)_mask.png,dataset/normal/normal (38)_mask.png,[],normal,True,train
normal (39).png,dataset/normal/normal (39).png,normal (39)_mask.png,dataset/normal/normal (39)_mask.png,[],normal,True,train
normal (4).png,dataset/normal/normal (4).png,normal (4)_mask.png,dataset/normal/normal (4)_mask.png,[],normal,True,train
normal (40).png,dataset/normal/normal (40).png,normal (40)_mask.png,dataset/normal/normal (40)_mask.png,[],normal,True,train
normal (41).png,dataset/normal/normal (41).png,normal (41)_mask.png,dataset/normal/normal (41)_mask.png,[],normal,True,train
normal (42).png,dataset/normal/normal (42).png,normal (42)_mask.png,dataset/normal/normal (42)_mask.png,[],normal,True,val
normal (43).png,dataset/normal/normal (43).png,normal (43)_mask.png,dataset/normal/normal (43)_mask.png,[],normal,True,val
normal (44).png,dataset/normal/normal (44).png,normal (44)_mask.png,dataset/normal/normal (44)_mask.png,[],normal,True,test
normal (45).png,dataset/normal/normal (45).png,normal (45)_mask.png,dataset/normal/normal (45)_mask.png,[],normal,True,train
normal (46).png,dataset/normal/normal (46).png,normal (46)_mask.png,dataset/normal/normal (46)_mask.png,[],normal,True,train
normal (47).png,dataset/normal/normal (47).png,normal (47)_mask.png,dataset/normal/normal (47)_mask.png,[],normal,True,train
normal (48).png,dataset/normal/normal (48).png,normal (48)_mask.png,dataset/normal/normal (48)_mask.png,[],normal,True,test
normal (49).png,dataset/normal/normal (49).png,normal (49)_mask.png,dataset/normal/normal (49)_mask.png,[],normal,True,val
normal (5).png,dataset/normal/normal (5).png,normal (5)_mask.png,dataset/normal/normal (5)_mask.png,[],normal,True,train
normal (50).png,dataset/normal/normal (50).png,normal (50)_mask.png,dataset/normal/normal (50)_mask.png,[],normal,True,train
normal (51).png,dataset/normal/normal (51).png,normal (51)_mask.png,dataset/normal/normal (51)_mask.png,[],normal,True,val
normal (52).png,dataset/normal/normal (52).png,normal (52)_mask.png,dataset/normal/normal (52)_mask.png,[],normal,True,train
normal (53).png,dataset/normal/normal (53).png,normal (53)_mask.png,dataset/normal/normal (53)_mask.png,[],normal,True,train
normal (54).png,dataset/normal/normal (54).png,normal (54)_mask.png,dataset/normal/normal (54)_mask.png,[],normal,True,train
normal (55).png,dataset/normal/normal (55).png,normal (55)_mask.png,dataset/normal/normal (55)_mask.png,[],normal,True,train
normal (56).png,dataset/normal/normal (56).png,normal (56)_mask.png,dataset/normal/normal (56)_mask.png,[],normal,True,train
normal (57).png,dataset/normal/normal (57).png,normal (57)_mask.png,dataset/normal/normal (57)_mask.png,[],normal,True,train
normal (58).png,dataset/normal/normal (58).png,normal (58)_mask.png,dataset/normal/normal (58)_mask.png,[],normal,True,train
normal (59).png,dataset/normal/normal (59).png,normal (59)_mask.png,dataset/normal/normal (59)_mask.png,[],normal,True,train
normal (6).png,dataset/normal/normal (6).png,normal (6)_mask.png,dataset/normal/normal (6)_mask.png,[],normal,True,val
normal (60).png,dataset/normal/normal (60).png,normal (60)_mask.png,dataset/normal/normal (60)_mask.png,[],normal,True,train
normal (61).png,dataset/normal/normal (61).png,normal (61)_mask.png,dataset/normal/normal (61)_mask.png,[],normal,True,train
normal (62).png,dataset/normal/normal (62).png,normal (62)_mask.png,dataset/normal/normal (62)_mask.png,[],normal,True,test
normal (63).png,dataset/normal/normal (63).png,normal (63)_mask.png,dataset/normal/normal (63)_mask.png,[],normal,True,train
normal (64).png,dataset/normal/normal (64).png,normal (64)_mask.png,dataset/normal/normal (64)_mask.png,[],normal,True,train
normal (65).png,dataset/normal/normal (65).png,normal (65)_mask.png,dataset/normal/normal (65)_mask.png,[],normal,True,train
normal (66).png,dataset/normal/normal (66).png,normal (66)_mask.png,dataset/normal/normal (66)_mask.png,[],normal,True,train
normal (67).png,dataset/normal/normal (67).png,normal (67)_mask.png,dataset/normal/normal (67)_mask.png,[],normal,True,val
normal (68).png,dataset/normal/normal (68).png,normal (68)_mask.png,dataset/normal/normal (68)_mask.png,[],normal,True,train
normal (69).png,dataset/normal/normal (69).png,normal (69)_mask.png,dataset/normal/normal (69)_mask.png,[],normal,True,val
normal (7).png,dataset/normal/normal (7).png,normal (7)_mask.png,dataset/normal/normal (7)_mask.png,[],normal,True,test
normal (70).png,dataset/normal/normal (70).png,normal (70)_mask.png,dataset/normal/normal (70)_mask.png,[],normal,True,val
normal (71).png,dataset/normal/normal (71).png,normal (71)_mask.png,dataset/normal/normal (71)_mask.png,[],normal,True,val
normal (72).png,dataset/normal/normal (72).png,normal (72)_mask.png,dataset/normal/normal (72)_mask.png,[],normal,True,train
normal (73).png,dataset/normal/normal (73).png,normal (73)_mask.png,dataset/normal/normal (73)_mask.png,[],normal,True,train
normal (74).png,dataset/normal/normal (74).png,normal (74)_mask.png,dataset/normal/normal (74)_mask.png,[],normal,True,train
normal (75).png,dataset/normal/normal (75).png,normal (75)_mask.png,dataset/normal/normal (75)_mask.png,[],normal,True,val
normal (76).png,dataset/normal/normal (76).png,normal (76)_mask.png,dataset/normal/normal (76)_mask.png,[],normal,True,val
normal (77).png,dataset/normal/normal (77).png,normal (77)_mask.png,dataset/normal/normal (77)_mask.png,[],normal,True,train
normal (78).png,dataset/normal/normal (78).png,normal (78)_mask.png,dataset/normal/normal (78)_mask.png,[],normal,True,train
normal (79).png,dataset/normal/normal (79).png,normal (79)_mask.png,dataset/normal/normal (79)_mask.png,[],normal,True,train
normal (8).png,dataset/normal/normal (8).png,normal (8)_mask.png,dataset/normal/normal (8)_mask.png,[],normal,True,train
normal (80).png,dataset/normal/normal (80).png,normal (80)_mask.png,dataset/normal/normal (80)_mask.png,[],normal,True,train
normal (81).png,dataset/normal/normal (81).png,normal (81)_mask.png,dataset/normal/normal (81)_mask.png,[],normal,True,train
normal (82).png,dataset/normal/normal (82).png,normal (82)_mask.png,dataset/normal/normal (82)_mask.png,[],normal,True,test
normal (83).png,dataset/normal/normal (83).png,normal (83)_mask.png,dataset/normal/normal (83)_mask.png,[],normal,True,train
normal (84).png,dataset/normal/normal (84).png,normal (84)_mask.png,dataset/normal/normal (84)_mask.png,[],normal,True,test
normal (85).png,dataset/normal/normal (85).png,normal (85)_mask.png,dataset/normal/normal (85)_mask.png,[],normal,True,train
normal (86).png,dataset/normal/normal (86).png,normal (86)_mask.png,dataset/normal/normal (86)_mask.png,[],normal,True,train
normal (87).png,dataset/normal/normal (87).png,normal (87)_mask.png,dataset/normal/normal (87)_mask.png,[],normal,True,train
normal (88).png,dataset/normal/normal (88).png,normal (88)_mask.png,dataset/normal/normal (88)_mask.png,[],normal,True,train
normal (89).png,dataset/normal/normal (89).png,normal (89)_mask.png,dataset/normal/normal (89)_mask.png,[],normal,True,train
normal (9).png,dataset/normal/normal (9).png,normal (9)_mask.png,dataset/normal/normal (9)_mask.png,[],normal,True,val
normal (90).png,dataset/normal/normal (90).png,normal (90)_mask.png,dataset/normal/normal (90)_mask.png,[],normal,True,test
normal (91).png,dataset/normal/normal (91).png,normal (91)_mask.png,dataset/normal/normal (91)_mask.png,[],normal,True,train
normal (92).png,dataset/normal/normal (92).png,normal (92)_mask.png,dataset/normal/normal (92)_mask.png,[],normal,True,val
normal (93).png,dataset/normal/normal (93).png,normal (93)_mask.png,dataset/normal/normal (93)_mask.png,[],normal,True,train
normal (94).png,dataset/normal/normal (94).png,normal (94)_mask.png,dataset/normal/normal (94)_mask.png,[],normal,True,train
normal (95).png,dataset/normal/normal (95).png,normal (95)_mask.png,dataset/normal/normal (95)_mask.png,[],normal,True,train
normal (96).png,dataset/normal/normal (96).png,normal (96)_mask.png,dataset/normal/normal (96)_mask.png,[],normal,True,train
normal (97).png,dataset/normal/normal (97).png,normal (97)_mask.png,dataset/normal/normal (97)_mask.png,[],normal,True,train
normal (98).png,dataset/normal/normal (98).png,normal (98)_mask.png,dataset/normal/normal (98)_mask.png,[],normal,True,train
normal (99).png,dataset/normal/normal (99).png,normal (99)_mask.png,dataset/normal/normal (99)_mask.png,[],normal,True,train
